1323940104	20250920	202509	2025	2025.7123	GOV	COMMERCE MINIST						GOV			SGP	SINGAPORE	SGP								1	061	061	06	2	6.4	10	1	10	1.417004048583	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260920103000	https://ianslive.in/indias-exports-pick-up-pace-as-ftas-kick-in--20260920125703
1323940105	20260821	202608	2026	2026.6329	BUS	COMPANY						BUS			GOVCOP	INSPECTOR GENERAL						GOV	COP		0	0214	021	02	1	3.4	10	1	10	-0.53835800807537	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260920103000	https://www.theguardian.com/us-news/2026/sep/20/trump-ai-policy-financial-interest
1323940106	20260913	202609	2026	2026.6932	GOV	SECRETARIAT						GOV													0	020	020	02	1	3.0	3	1	3	-5.60975609756097	4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	0								4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-njeri-maina-lift-lid-on-alleged-state-attempts-to-spy-on-infiltrate-opposition
1323940107	20260913	202609	2026	2026.6932	GOV	SECRETARIAT						GOV			KEN	KENYA	KEN								0	020	020	02	1	3.0	2	1	2	-5.60975609756097	4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-njeri-maina-lift-lid-on-alleged-state-attempts-to-spy-on-infiltrate-opposition
1323940108	20260913	202609	2026	2026.6932	GOV	ATTORNEY GENERAL						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			0	010	010	01	1	0.0	1	1	1	-0.72859744990893	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260920103000	https://www.nbcdfw.com/news/national-international/trump-china-red-carpet-xi-visit/4079624/
1323940109	20260913	202609	2026	2026.6932	PRK	PYONGYANG	PRK								USA	A US	USA								0	111	111	11	3	-2.0	2	1	2	-3.4313725490196	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Wonsan, Cholla-namdo, South Korea	KS	KS16	24974	34.8506	127.408	10076233	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20260920103000	https://asia.nikkei.com/spotlight/north-korea-tensions/north-korea-fires-two-missiles-off-east-coast-in-three-hours
1323940110	20260920	202609	2026	2026.7123											BGDCOP	BANGLADESH	BGD					COP			0	183	183	18	4	-10.0	2	1	2	-6.47948164146868	0								4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	20260920103000	https://bdnews24.com/bangladesh/77wnfpknts
1323940111	20260920	202609	2026	2026.7123											BUS	COMPANY						BUS			1	020	020	02	1	3.0	6	1	6	-0.83283759666864	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20260920103000	https://www.moneytalksnews.com/she-thought-shed-booked-a-dream-vacation-rental-then-she-arrived/
1323940112	20260920	202609	2026	2026.7123											BUS	SERVER						BUS			1	042	042	04	1	1.9	5	1	5	-2.25733634311513	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260920103000	https://www.newyorker.com/culture/the-food-scene/ugly-baby-is-hot-but-has-a-personality-too
1323940113	20260920	202609	2026	2026.7123											BUS	COMPANY						BUS			1	061	061	06	2	6.4	10	1	10	2.63157894736842	0								3	Mountain View, California, United States	US	USCA		34.5064	-117.359	246299	3	Mountain View, California, United States	US	USCA		34.5064	-117.359	246299	20260920103000	https://www.dailypolitical.com/2026/09/20/comparing-hp-nysehpq-and-everpure-nysep.html
1323940114	20260920	202609	2026	2026.7123											BUS	COMPANY						BUS			1	061	061	06	2	6.4	5	1	5	1.23304562268804	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260920103000	https://www.dailypolitical.com/2026/09/20/advance-auto-parts-inc-nyseaap-given-consensus-recommendation-of-hold-by-brokerages.html
1323940115	20260920	202609	2026	2026.7123											BUS	COMPANY						BUS			1	114	114	11	3	-2.0	6	1	6	-0.83283759666864	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20260920103000	https://www.moneytalksnews.com/she-thought-shed-booked-a-dream-vacation-rental-then-she-arrived/
1323940116	20260920	202609	2026	2026.7123											CHE	GENEVA	CHE								1	141	141	14	3	-6.5	10	1	10	-3.63636363636364	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260920103000	https://www.swissinfo.ch/eng/climate-adaptation/geneva-and-lausanne-residents-protest-against-inaction-on-climate-change/92088301
1323940117	20260920	202609	2026	2026.7123											CHRPRO	METHODIST CHURCH				CHR	PRO				1	042	042	04	1	1.9	6	1	6	0.14245014245014	0								3	Vanceboro, North Carolina, United States	US	USNC	NC049	35.3085	-77.1541	996583	3	Vanceboro, North Carolina, United States	US	USNC	NC049	35.3085	-77.1541	996583	20260920103000	https://timesofindia.indiatimes.com/world/us/in-1942-a-24-year-old-wwii-pilot-vanished-over-egypt-84-years-later-his-family-finally-buries-him-beside-his-parents-in-north-carolina/articleshow/134364960.cms
1323940118	20260920	202609	2026	2026.7123											CHRPRO117	SEVENTH DAY ADVENTIST CHURCH				CHR	PRO				1	043	043	04	1	2.8	2	1	2	0.19646365422397	0								4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940119	20260920	202609	2026	2026.7123											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-5.65552699228792	0								4	Oerlikon, Switzerland (general), Switzerland	SZ	SZ00	26310	47.41	8.55817	-2553505	4	Oerlikon, Switzerland (general), Switzerland	SZ	SZ00	26310	47.41	8.55817	-2553505	20260920103000	https://www.swissinfo.ch/eng/demographics/zurich-anti-abortion-march-disrupted-by-protesters/92088374
1323940120	20260920	202609	2026	2026.7123											COP	SECURITY OFFICER						COP			1	173	173	17	4	-5.0	2	1	2	-5.83090379008747	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Qatar	QA	QA		25.5	51.25	QA	20260920103000	http://thepeninsulaqatar.com/article/20/09/2026/germans-arrested-for-louvre-stunt-in-mona-lisa-hall
1323940121	20260920	202609	2026	2026.7123											COP	POLICE						COP			0	183	183	18	4	-10.0	1	1	1	-6.47948164146868	0								4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	20260920103000	https://bdnews24.com/bangladesh/77wnfpknts
1323940122	20260920	202609	2026	2026.7123											CVL	VOTER						CVL			1	120	120	12	3	-4.0	1	1	1	-2.81899109792284	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260920103000	https://www.aol.co.uk/articles/leftists-waves-trump-flexes-muscles-100013000.html
1323940123	20260920	202609	2026	2026.7123											CVL	VOTER						CVL			1	120	120	12	3	-4.0	4	1	4	-2.81899109792284	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260920103000	https://www.aol.co.uk/articles/leftists-waves-trump-flexes-muscles-100013000.html
1323940124	20260920	202609	2026	2026.7123											DEU	GERMAN	DEU								1	040	040	04	1	1.0	2	1	2	0.14245014245014	0								1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20260920103000	https://timesofindia.indiatimes.com/world/us/in-1942-a-24-year-old-wwii-pilot-vanished-over-egypt-84-years-later-his-family-finally-buries-him-beside-his-parents-in-north-carolina/articleshow/134364960.cms
1323940125	20260920	202609	2026	2026.7123											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	6	1	6	-0.19569471624266	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20260920103000	http://thepeninsulaqatar.com/article/20/09/2026/qatar-foundation-launches-second-bilaraby-gathering
1323940126	20260920	202609	2026	2026.7123											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	2	1	2	-0.19569471624266	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Egypt	EG	EG		27	30	EG	20260920103000	http://thepeninsulaqatar.com/article/20/09/2026/qatar-foundation-launches-second-bilaraby-gathering
1323940127	20260920	202609	2026	2026.7123											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	2	1	2	-0.19569471624266	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20260920103000	http://thepeninsulaqatar.com/article/20/09/2026/qatar-foundation-launches-second-bilaraby-gathering
1323940128	20260920	202609	2026	2026.7123											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	-4.49526813880127	0								4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20260920103000	https://www.dailymail.com/health/article-16141767/cold-flu-medication-paracetamol-dangerous.html
1323940129	20260920	202609	2026	2026.7123											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-5.93220338983051	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20260920103000	https://www.nola.com/opinions/our_views/editorial-high-absentee-rates-louisiana-schools/article_8aaf8fcd-fa22-45f8-b730-fd05926c7170.html
1323940130	20260920	202609	2026	2026.7123											EDU	SCHOLAR						EDU			1	051	051	05	1	3.4	10	1	10	5.6	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20260920103000	https://www.eadt.co.uk/news/26561035.opinion-suffolk-farm-scholarship-award-open-entries/
1323940131	20260920	202609	2026	2026.7123											FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	-5.83090379008747	0								1	Qatar	QA	QA		25.5	51.25	QA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260920103000	http://thepeninsulaqatar.com/article/20/09/2026/germans-arrested-for-louvre-stunt-in-mona-lisa-hall
1323940132	20260920	202609	2026	2026.7123											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	4	1	4	-3.06946688206785	0								4	Chatsworth House, Derbyshire, United Kingdom	UK	UKD3	40103	53.2167	-1.6	-2592305	4	Chatsworth House, Derbyshire, United Kingdom	UK	UKD3	40103	53.2167	-1.6	-2592305	20260920103000	https://timesofindia.indiatimes.com/world/uk/who-is-earl-spencer-princess-dianas-brother-accuses-king-charles-of-gaslighting-him/articleshow/134366163.cms
1323940133	20260920	202609	2026	2026.7123											GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	1	1	1	-2	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260920103000	https://www.cinaradio.com/2026/09/20/why-prince-harry-and-meghan-face-more-challenges-after-their-return-to-the-u-k/
1323940134	20260920	202609	2026	2026.7123											GOV	MINIST OF STATE						GOV			1	043	043	04	1	2.8	3	1	3	6.37450199203187	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20260920103000	https://www.rte.ie/news/regional/2026/0919/1592207-louth-sligo-community/
1323940135	20260920	202609	2026	2026.7123											GOV	MINIST OF STATE						GOV			1	043	043	04	1	2.8	2	1	2	6.37450199203187	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20260920103000	https://www.rte.ie/news/regional/2026/0919/1592207-louth-sligo-community/
1323940136	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	040	040	04	1	1.0	3	1	3	-0.25706940874036	0								4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940137	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	040	040	04	1	1.0	2	1	2	-0.25706940874036	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940138	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	046	046	04	1	7.0	3	1	3	-0.25706940874036	0								4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940139	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	046	046	04	1	7.0	2	1	2	-0.25706940874036	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940140	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	110	110	11	3	-2.0	3	1	3	-0.25706940874036	0								4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	4	Hausa, Lagos, Nigeria	NI	NI05	191291	6.60961	3.35658	-2010259	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940141	20260920	202609	2026	2026.7123											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	110	110	11	3	-2.0	2	1	2	-0.25706940874036	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20260920103000	https://www.vanguardngr.com/2026/09/i-didnt-abandon-gov-yusuf-i-still-like-him-kwankwaso/
1323940142	20260920	202609	2026	2026.7123											HLH	HOSPITAL						HLH			0	010	010	01	1	0.0	5	1	5	-7.82997762863535	0								4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940143	20260920	202609	2026	2026.7123											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	8	1	7	-7.82997762863535	0								4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940144	20260920	202609	2026	2026.7123											IND	BIHAR	IND								0	036	036	03	1	4.0	3	1	3	0.9895227008149	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20260920103000	https://timesofindia.indiatimes.com/india/amit-shah-wants-ucc-in-all-nda-states-by-2029-what-will-jdu-do-in-bihar/articleshow/134366097.cms
1323940145	20260920	202609	2026	2026.7123											IRL	IRELAND	IRL								1	042	042	04	1	1.9	2	1	2	6.37450199203187	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20260920103000	https://www.rte.ie/news/regional/2026/0919/1592207-louth-sligo-community/
1323940146	20260920	202609	2026	2026.7123											JORELI	HASSAN	JOR					ELI			0	190	190	19	4	-10.0	1	1	1	0.57803468208092	0								4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-nairobi-sweep-prediction-meets-sifuna-wave
1323940147	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	010	010	01	1	0.0	2	1	2	0.19646365422397	0								4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940148	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	010	010	01	1	0.0	2	1	2	0.19646365422397	0								4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	4	Kiharu, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2250537	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940149	20260920	202609	2026	2026.7123											KEN	NAIROBI	KEN								0	040	040	04	1	1.0	1	1	1	0.19646365422397	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940150	20260920	202609	2026	2026.7123											KEN	NAIROBI	KEN								0	040	040	04	1	1.0	7	1	7	0.19646365422397	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940151	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	042	042	04	1	1.9	2	1	2	-7.82997762863535	0								4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	4	Busia, Western, Kenya	KE	KE09	18585	0.467084	34.0882	-2242746	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940152	20260920	202609	2026	2026.7123											KEN	NAIROBI	KEN								1	042	042	04	1	1.9	10	1	10	-7.82997762863535	0								4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940153	20260920	202609	2026	2026.7123											KEN	NAIROBI	KEN								1	042	042	04	1	1.9	2	1	2	-7.82997762863535	0								4	Nairobi West, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.8167	-2258082	4	Nairobi West, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.8167	-2258082	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940154	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	100	100	10	3	-5.0	4	1	4	0.19646365422397	0								4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940155	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	100	100	10	3	-5.0	2	1	2	0.19646365422397	0								4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940156	20260920	202609	2026	2026.7123											KEN	NAIROBI	KEN								1	130	130	13	3	-4.4	7	1	7	0.57803468208092	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-nairobi-sweep-prediction-meets-sifuna-wave
1323940157	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	130	130	13	3	-4.4	4	1	4	0.19646365422397	0								4	Naivasha, Rift Valley, Kenya	KE	KE08	18585	-0.716667	36.4359	-2258110	4	Kangema, Central, Kenya	KE	KE01	18585	-0.683333	36.9667	-2248324	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940158	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								1	130	130	13	3	-4.4	1	1	1	-2.71546635182999	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260920103000	https://www.the-star.co.ke/news/2026-09-20-us-to-closely-watch-2027-polls-for-stability-us-envoy-nominee-wooster-says
1323940159	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								1	130	130	13	3	-4.4	1	1	1	-2.71546635182999	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20260920103000	https://www.the-star.co.ke/news/2026-09-20-us-to-closely-watch-2027-polls-for-stability-us-envoy-nominee-wooster-says
1323940160	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	190	190	19	4	-10.0	4	1	4	0.57803468208092	0								4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-nairobi-sweep-prediction-meets-sifuna-wave
1323940161	20260920	202609	2026	2026.7123											KEN	KENYA	KEN								0	190	190	19	4	-10.0	2	1	2	0.57803468208092	0								4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-nairobi-sweep-prediction-meets-sifuna-wave
1323940162	20260920	202609	2026	2026.7123											KENGOV	UHURU KENYATTA	KEN					GOV			0	040	040	04	1	1.0	3	1	3	0.19646365422397	0								4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940163	20260920	202609	2026	2026.7123											KENHLH	KENYA	KEN					HLH			1	042	042	04	1	1.9	4	1	4	-7.82997762863535	0								4	Nairobi West, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.8167	-2258082	4	Nairobi West, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.8167	-2258082	20260920103000	https://www.the-star.co.ke/news/2026-09-20-factory-tragedy-as-machine-operator-is-killed-by-metal
1323940164	20260920	202609	2026	2026.7123											LEG	DELEGATE						LEG			1	043	043	04	1	2.8	10	1	10	6.37450199203187	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20260920103000	https://www.rte.ie/news/regional/2026/0919/1592207-louth-sligo-community/
1323940165	20260920	202609	2026	2026.7123											MIL	AIR FORCE						MIL			0	062	062	06	2	7.4	10	2	10	-1.01787101787102	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260920103000	https://ianslive.in/india-japan-air-force-chiefs-fly-tejas-during-veer-guardian-2026-exercise--20260920151010
1323940166	20260920	202609	2026	2026.7123											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	5.03875968992248	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Dawakin Kudu, Kano, Nigeria	NI	NI29	191049	11.8351	8.59756	-2004730	20260920103000	https://punchng.com/apc-wins-kano-assembly-seat-in-by-election/
1323940167	20260920	202609	2026	2026.7123											NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	5.03875968992248	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20260920103000	https://punchng.com/apc-wins-kano-assembly-seat-in-by-election/
1323940168	20260920	202609	2026	2026.7123											OPP	ACTIVIST						OPP			0	036	036	03	1	4.0	1	1	1	0.19646365422397	0								4	Muranga, Central, Kenya	KE	KE01	18585	-0.716667	37.15	-2257236	4	Kiambu, Central, Kenya	KE	KE01	18585	-1.16667	36.8333	-2250071	20260920103000	https://www.the-star.co.ke/news/2026-09-20-jitters-as-nyoro-matiangi-political-moves-reshape-mt-kenya-opposition-politics
1323940169	20260920	202609	2026	2026.7123											OPP	THE OPPOSITION						OPP			0	100	100	10	3	-5.0	3	1	3	-5.60975609756097	0								4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	4	Nyandarua, Central, Kenya	KE	KE01	18585	-0.627651	36.7083	-2246318	20260920103000	https://www.the-star.co.ke/news/2026-09-20-gachagua-njeri-maina-lift-lid-on-alleged-state-attempts-to-spy-on-infiltrate-opposition
1323940170	20260920	202609	2026	2026.7123											RAD	EXTREMIST						RAD			1	040	040	04	1	1.0	5	1	5	-4.59770114942529	0								4	Tejgaon, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7667	90.4	-2737997	4	Tejgaon, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7667	90.4	-2737997	20260920103000	https://bdnews24.com/bangladesh/tqjr6b70uj
